model,dataset,seed,epoch,loss,train_acc
3D-CNN-Only,Salinas,42,22,0.44730198468275917,80.65889320747732
3D-CNN-Only,Salinas,42,23,0.4402413896701964,80.75143438830278
3D-CNN-Only,Salinas,42,24,0.4486371190949941,80.52933555432166
3D-CNN-Only,Salinas,42,25,0.4432725418988542,80.49231908199148
3D-CNN-Only,Salinas,42,26,0.43965395451606964,80.9735332222839
3D-CNN-Only,Salinas,42,27,0.4428569794958793,81.0105496946141
3D-CNN-Only,Salinas,42,28,0.43001534179605955,81.34369794558579
3D-CNN-Only,Salinas,42,29,0.43987974884685227,80.4367943734962
3D-CNN-Only,Salinas,42,30,0.4250296246734081,81.36220618175088
QHSA-Net,Salinas,7,1,1.3968793936025516,51.8415694984268
QHSA-Net,Salinas,7,2,0.5279954963208745,76.53155654266148
QHSA-Net,Salinas,7,3,0.3932123818034356,82.50971682398668
QHSA-Net,Salinas,7,4,0.3016044135179075,86.76661114195817
QHSA-Net,Salinas,7,5,0.2585265196111055,88.89505830094392
QHSA-Net,Salinas,7,6,0.2692354664071366,88.56191004997224
QHSA-Net,Salinas,7,7,0.22039895829736536,90.85693133444383
QHSA-Net,Salinas,7,8,0.18330402838594712,92.46714788080695
QHSA-Net,Salinas,7,9,0.1563912806851476,93.7257079400333
QHSA-Net,Salinas,7,10,0.14244290327509532,94.04034795483992
QHSA-Net,Salinas,7,11,0.15959145877921932,93.54062557838238
QHSA-Net,Salinas,7,12,0.13494930677522712,94.85471034610401
QHSA-Net,Salinas,7,13,0.10481175815597985,95.98371275217472
QHSA-Net,Salinas,7,14,0.10591225191404725,95.79863039052378
QHSA-Net,Salinas,7,15,0.09220395946412226,96.55746807329263
QHSA-Net,Salinas,7,16,0.08558474563981965,96.79807514343884
QHSA-Net,Salinas,7,17,0.09830525236291486,96.09476216916528
QHSA-Net,Salinas,7,18,0.08510560815519212,96.85359985193412
QHSA-Net,Salinas,7,19,0.0773268205844736,96.90912456042939
QHSA-Net,Salinas,7,20,0.06856067015615526,97.20525633907089
QHSA-Net,Salinas,7,21,0.056716429599163135,97.83453636868407
QHSA-Net,Salinas,7,22,0.06673424686980059,97.427355173052
QHSA-Net,Salinas,7,23,0.052101156408701166,98.09365167499537
QHSA-Net,Salinas,7,24,0.049615558793252204,98.11215991116046
QHSA-Net,Salinas,7,25,0.04576501992636095,98.2972422728114
QHSA-Net,Salinas,7,26,0.04189124183810995,98.50083287062743
QHSA-Net,Salinas,7,27,0.041793860900507976,98.38978345363687
QHSA-Net,Salinas,7,28,0.03930280111763194,98.5933740514529
QHSA-Net,Salinas,7,29,0.03701462583727038,98.75994817693874
QHSA-Net,Salinas,7,30,0.035614405578895565,98.79696464926893
SSRN,Salinas,7,1,0.6991286584895429,73.29261521377013
SSRN,Salinas,7,2,0.32897297376927104,87.69202295021284
SSRN,Salinas,7,3,0.24889199686959432,91.61576901721266
SSRN,Salinas,7,4,0.2087168546654484,92.07847492133999
SSRN,Salinas,7,5,0.16287505479128564,94.15139737183047
SSRN,Salinas,7,6,0.08394513121859003,96.87210808809921
SSRN,Salinas,7,7,0.10913769652928751,95.89117157134925
SSRN,Salinas,7,8,0.0721836286541278,97.1867481029058
SSRN,Salinas,7,9,0.08832643260238525,96.72404219877846
SSRN,Salinas,7,10,0.0644486160969902,97.39033870072183
SSRN,Salinas,7,11,0.05076800001184962,97.89006107717935
SSRN,Salinas,7,12,0.046000814269080155,98.24171756431612
SSRN,Salinas,7,13,0.047686642451946454,98.22320932815103
SSRN,Salinas,7,14,0.04616063088419955,98.07514343883028
SSRN,Salinas,7,15,0.034608687972434465,98.5933740514529
SSRN,Salinas,7,16,0.026078758580167505,98.94503053858968
SSRN,Salinas,7,17,0.0255432675875118,99.01906348325005
SSRN,Salinas,7,18,0.029631652315153256,99.01906348325005
SSRN,Salinas,7,19,0.021476169687171965,99.1301129002406
SSRN,Salinas,7,20,0.014736225328134284,99.51878585970758
SSRN,Salinas,7,21,0.01931655734181735,99.40773644271701
SSRN,Salinas,7,22,0.0087176842855321,99.64834351286322
SSRN,Salinas,7,23,0.006104783759767497,99.81491763834907
SSRN,Salinas,7,24,0.008915557242716539,99.61132704053304
SSRN,Salinas,7,25,0.006740608577626187,99.83342587451416
SSRN,Salinas,7,26,0.010473692937223708,99.61132704053304
SSRN,Salinas,7,27,0.007921189914540066,99.7223764575236
SSRN,Salinas,7,28,0.0074496303319948436,99.79640940218397
SSRN,Salinas,7,29,0.003725522130989083,99.94447529150472
SSRN,Salinas,7,30,0.0045110907066000135,99.88895058300943
3D-CNN-Only,Salinas,7,1,1.977013728209564,37.71978530446049
3D-CNN-Only,Salinas,7,2,1.1568598690881082,55.87636498241717
3D-CNN-Only,Salinas,7,3,0.8652687833945927,63.64982417175643
3D-CNN-Only,Salinas,7,4,0.7474466979713236,68.16583379603924
3D-CNN-Only,Salinas,7,5,0.6851667821153588,70.86803627614289
3D-CNN-Only,Salinas,7,6,0.666329443807759,71.16416805478438
3D-CNN-Only,Salinas,7,7,0.6257908668823425,71.86748102905793
3D-CNN-Only,Salinas,7,8,0.5707422725121313,74.82879881547288
3D-CNN-Only,Salinas,7,9,0.55370487015975,76.38349065334073
3D-CNN-Only,Salinas,7,10,0.5365488475149657,76.69813066814733
3D-CNN-Only,Salinas,7,11,0.5052417893112312,78.21580603368498
3D-CNN-Only,Salinas,7,12,0.4970024621157917,77.99370719970386
3D-CNN-Only,Salinas,7,13,0.49873470351053084,77.623542476402
3D-CNN-Only,Salinas,7,14,0.4750158998363,79.17823431426984
3D-CNN-Only,Salinas,7,15,0.45678613891033204,81.12159911160465
3D-CNN-Only,Salinas,7,16,0.4618720102482276,80.23320377568017
3D-CNN-Only,Salinas,7,17,0.42755327904509016,81.91745326670369
3D-CNN-Only,Salinas,7,18,0.4227400322479384,81.8989450305386
3D-CNN-Only,Salinas,7,19,0.4105828370559046,82.39866740699611
3D-CNN-Only,Salinas,7,20,0.4147154156883271,82.67629094947252
3D-CNN-Only,Salinas,7,21,0.39125627961596493,83.78678511937812
3D-CNN-Only,Salinas,7,22,0.38701965185904447,83.58319452156209
3D-CNN-Only,Salinas,7,23,0.3852053315864985,84.02739218952433
3D-CNN-Only,Salinas,7,24,0.39272692779159407,83.25004627059042
3D-CNN-Only,Salinas,7,25,0.3792600751187919,84.08291689801962
3D-CNN-Only,Salinas,7,26,0.35580022177739473,85.39700166574126
3D-CNN-Only,Salinas,7,27,0.3861970288343569,83.8608180640385
3D-CNN-Only,Salinas,7,28,0.36993882621567975,84.7121969276328
3D-CNN-Only,Salinas,7,29,0.36245179619807655,85.10086988709976
3D-CNN-Only,Salinas,7,30,0.3673971258841597,85.13788635942994
QHSA-Net,Salinas,21,1,1.3636535631822653,50.91615769017213
QHSA-Net,Salinas,21,2,0.5218287662854796,77.27188598926521
QHSA-Net,Salinas,21,3,0.3631278422228301,84.10142513418471
QHSA-Net,Salinas,21,4,0.285747176030378,88.11771238201
QHSA-Net,Salinas,21,5,0.27539263537156017,88.74699241162317
QHSA-Net,Salinas,21,6,0.2149846010846428,91.02350545992967
QHSA-Net,Salinas,21,7,0.19356951155023577,91.61576901721266
QHSA-Net,Salinas,21,8,0.19850811595588444,92.3375902276513
QHSA-Net,Salinas,21,9,0.19175736023092102,92.22654081066074
QHSA-Net,Salinas,21,10,0.15761854044655926,93.96631501017953
QHSA-Net,Salinas,21,11,0.13603509286587137,94.68813622061818
QHSA-Net,Salinas,21,12,0.13114867007900075,94.76216916527855
QHSA-Net,Salinas,21,13,0.11675722918978404,95.53951508421248
QHSA-Net,Salinas,21,14,0.1132688553503613,95.39144919489173
QHSA-Net,Salinas,21,15,0.0961866781088642,96.37238571164168
QHSA-Net,Salinas,21,16,0.10323732823006604,96.27984453081622
QHSA-Net,Salinas,21,17,0.09200750819769211,96.40940218397188
QHSA-Net,Salinas,21,18,0.10277125610798106,95.85415509901907
QHSA-Net,Salinas,21,19,0.08217615517197263,96.96464926892467
QHSA-Net,Salinas,21,20,0.07575762437564476,97.26078104756617
QHSA-Net,Salinas,21,21,0.06615922921951692,97.50138811771238
QHSA-Net,Salinas,21,22,0.06514802068822168,97.53840459004257
QHSA-Net,Salinas,21,23,0.06522297042013649,97.37183046455672
QHSA-Net,Salinas,21,24,0.059576489800780695,97.90856931334444
QHSA-Net,Salinas,21,25,0.05493083712063122,98.019618730335
QHSA-Net,Salinas,21,26,0.057165027110831025,97.98260225800482
QHSA-Net,Salinas,21,27,0.05563556078829005,97.98260225800482
QHSA-Net,Salinas,21,28,0.04957513753431617,98.18619285582085
QHSA-Net,Salinas,21,29,0.05239210829694481,98.24171756431612
QHSA-Net,Salinas,21,30,0.05137084905136057,98.09365167499537
SSRN,Salinas,21,1,0.7198572625126328,73.9404034795484
SSRN,Salinas,21,2,0.2646470286080336,89.45030538589673
SSRN,Salinas,21,3,0.16322201371534917,93.70719970386821
SSRN,Salinas,21,4,0.15415665623012262,93.85526559318897
SSRN,Salinas,21,5,0.11472041341616625,95.55802332037757
SSRN,Salinas,21,6,0.12556405456099945,95.09531741625024
SSRN,Salinas,21,7,0.08867355912745237,96.57597630945772
SSRN,Salinas,21,8,0.10083120358049837,96.22431982232094
SSRN,Salinas,21,9,0.09659208149109508,96.44641865630206
SSRN,Salinas,21,10,0.09027897661705933,96.83509161576902
SSRN,Salinas,21,11,0.09286486247684389,96.52045160096243
SSRN,Salinas,21,12,0.057171424671210516,97.87155284101425
SSRN,Salinas,21,13,0.04242752539967853,98.48232463446234
SSRN,Salinas,21,14,0.04627325706040497,98.14917638349065
SSRN,Salinas,21,15,0.030535068025792856,98.68591523227836
SSRN,Salinas,21,16,0.036206294728852235,98.61188228761799
SSRN,Salinas,21,17,0.034271163986239105,98.75994817693874
SSRN,Salinas,21,18,0.02850959876453283,98.94503053858968
SSRN,Salinas,21,19,0.020967383878817497,99.27817878956135
SSRN,Salinas,21,20,0.020669741984563648,99.22265408106608
SSRN,Salinas,21,21,0.017017256074493493,99.4262446788821
SSRN,Salinas,21,22,0.010299339646746907,99.66685174902833
SSRN,Salinas,21,23,0.008143851251101633,99.85193411067925
SSRN,Salinas,21,24,0.008555658391583591,99.7038682213585
SSRN,Salinas,21,25,0.008702808611254222,99.77790116601888
SSRN,Salinas,21,26,0.006739583389232683,99.74088469368868
SSRN,Salinas,21,27,0.005047849999155002,99.88895058300943
SSRN,Salinas,21,28,0.005137119628127037,99.85193411067925
SSRN,Salinas,21,29,0.005626892546267569,99.81491763834907
SSRN,Salinas,21,30,0.0071930279833315154,99.68535998519341
3D-CNN-Only,Salinas,21,1,1.9804773422031519,37.23857116416806
3D-CNN-Only,Salinas,21,2,1.1509819811590287,56.11697205256338
3D-CNN-Only,Salinas,21,3,0.873000758909504,63.11308532296872
3D-CNN-Only,Salinas,21,4,0.7541534389784088,67.88821025356283
3D-CNN-Only,Salinas,21,5,0.6765505935160425,71.36775865260041
3D-CNN-Only,Salinas,21,6,0.6512452135389654,71.44179159726079
3D-CNN-Only,Salinas,21,7,0.6197135095328904,72.94095872663335
3D-CNN-Only,Salinas,21,8,0.5827748328474921,74.7547658708125
3D-CNN-Only,Salinas,21,9,0.5525837093177999,76.17990005552471
3D-CNN-Only,Salinas,21,10,0.5420083024756414,76.58708125115676
3D-CNN-Only,Salinas,21,11,0.5278619785739518,76.4945400703313
3D-CNN-Only,Salinas,21,12,0.5101596265727891,78.12326485285952
3D-CNN-Only,Salinas,21,13,0.5097314868285747,77.77160836572274
3D-CNN-Only,Salinas,21,14,0.47347432972876075,78.97464371645381
3D-CNN-Only,Salinas,21,15,0.46291864777679204,79.65944845456228
3D-CNN-Only,Salinas,21,16,0.4424371551787789,80.64038497131223
3D-CNN-Only,Salinas,21,17,0.44439874060745704,80.7144179159726
3D-CNN-Only,Salinas,21,18,0.42248472961346,81.91745326670369
3D-CNN-Only,Salinas,21,19,0.42251530659765796,81.8804367943735
3D-CNN-Only,Salinas,21,20,0.42956165000506735,81.73237090505275
3D-CNN-Only,Salinas,21,21,0.4073597543243565,82.91689801961873
3D-CNN-Only,Salinas,21,22,0.38675919106751044,83.49065334073663
3D-CNN-Only,Salinas,21,23,0.39569153535615376,83.21302979826022
3D-CNN-Only,Salinas,21,24,0.3801652671462096,83.87932630020359
3D-CNN-Only,Salinas,21,25,0.37746216971499597,84.49009809365168
3D-CNN-Only,Salinas,21,26,0.3724854336846389,84.78622987229318
3D-CNN-Only,Salinas,21,27,0.38654901281719006,84.21247455117528
3D-CNN-Only,Salinas,21,28,0.3784882038164289,83.95335924486396
3D-CNN-Only,Salinas,21,29,0.37329353020629374,84.63816398297243
3D-CNN-Only,Salinas,21,30,0.36943619875208045,85.60059226355729
QHSA-Net,PaviaU,7,1,1.1376410155002836,61.455651766908495
QHSA-Net,PaviaU,7,2,0.4827364585716552,81.11397144863093
QHSA-Net,PaviaU,7,3,0.33936664178922143,86.91785630704423
QHSA-Net,PaviaU,7,4,0.2739702200976072,89.81979873625087
QHSA-Net,PaviaU,7,5,0.20425484097034624,92.3238942195179
QHSA-Net,PaviaU,7,6,0.14858707304710028,94.85139246431079
QHSA-Net,PaviaU,7,7,0.14485055199836697,94.82798970278493
QHSA-Net,PaviaU,7,8,0.11236245383301664,95.97472501755207
QHSA-Net,PaviaU,7,9,0.0758036962914545,97.42569623215539
QHSA-Net,PaviaU,7,10,0.08167330416783833,97.1214603323192
QHSA-Net,PaviaU,7,11,0.07631632109387763,97.28527966300024
QHSA-Net,PaviaU,7,12,0.06393439355577682,97.82354317809502
QHSA-Net,PaviaU,7,13,0.04850588430751446,98.40861221624152
QHSA-Net,PaviaU,7,14,0.0319990429538155,99.13409782354317
QHSA-Net,PaviaU,7,15,0.02305096607605593,99.34472267727593
QHSA-Net,PaviaU,7,16,0.010706652044823182,99.67236133863796
QHSA-Net,PaviaU,7,17,0.006974188275369337,99.88298619237071
QHSA-Net,PaviaU,7,18,0.00632863770342148,99.85958343084485
QHSA-Net,PaviaU,7,19,0.008958017392687303,99.67236133863796
QHSA-Net,PaviaU,7,20,0.004620447709034844,99.83618066931898
QHSA-Net,PaviaU,7,21,0.0036171853596598724,99.95319447694828
QHSA-Net,PaviaU,7,22,0.002987943971490371,99.95319447694828
QHSA-Net,PaviaU,7,23,0.0029731860589549877,99.92979171542243
QHSA-Net,PaviaU,7,24,0.0021693697581736805,99.97659723847414
QHSA-Net,PaviaU,7,25,0.002188521094244582,99.97659723847414
QHSA-Net,PaviaU,7,26,0.0015819564180218927,100.0
QHSA-Net,PaviaU,7,27,0.0014788963482796924,100.0
QHSA-Net,PaviaU,7,28,0.0015974062556614926,99.97659723847414
QHSA-Net,PaviaU,7,29,0.0019530613079323594,100.0
QHSA-Net,PaviaU,7,30,0.00171264149117282,99.97659723847414
SSRN,PaviaU,7,1,0.5838230843883528,79.0779311958811
SSRN,PaviaU,7,2,0.21029185158654562,92.27708869646618
SSRN,PaviaU,7,3,0.1262746600989098,95.2024338871987
SSRN,PaviaU,7,4,0.12174723965172296,95.74069740229348
SSRN,PaviaU,7,5,0.07564086547235178,97.19166861689679
SSRN,PaviaU,7,6,0.05736480151989017,98.03416803182775
SSRN,PaviaU,7,7,0.04144056273631711,98.52562602387081
SSRN,PaviaU,7,8,0.05868933954847841,98.08097355487948
SSRN,PaviaU,7,9,0.04873657906844274,98.19798736250877
SSRN,PaviaU,7,10,0.038511030834535234,98.7128481160777
SSRN,PaviaU,7,11,0.022038018098809373,99.27451439269834
SSRN,PaviaU,7,12,0.01645134175804385,99.4149309618535
SSRN,PaviaU,7,13,0.016830276581758435,99.4149309618535
SSRN,PaviaU,7,14,0.00433988629404077,99.92979171542243
SSRN,PaviaU,7,15,0.008359455725892143,99.7659723847414
SSRN,PaviaU,7,16,0.010008532291220703,99.6489585771121
SSRN,PaviaU,7,17,0.005556113242785303,99.83618066931898
SSRN,PaviaU,7,18,0.003051552840971893,99.97659723847414
SSRN,PaviaU,7,19,0.0019129478340376086,99.95319447694828
SSRN,PaviaU,7,20,0.0012851815555948026,100.0
SSRN,PaviaU,7,21,0.0013586564842392398,99.97659723847414
SSRN,PaviaU,7,22,0.0010541579833497456,100.0
SSRN,PaviaU,7,23,0.0013870775017197745,99.95319447694828
SSRN,PaviaU,7,24,0.0010081288248952021,99.97659723847414
SSRN,PaviaU,7,25,0.0013154982589185238,99.97659723847414
SSRN,PaviaU,7,26,0.0006365517377675352,100.0
SSRN,PaviaU,7,27,0.000671038779177345,100.0
SSRN,PaviaU,7,28,0.0007330513492914468,100.0
SSRN,PaviaU,7,29,0.0006729081382969206,100.0
SSRN,PaviaU,7,30,0.0013020337534313288,99.97659723847414
3D-CNN-Only,PaviaU,7,1,1.4265046161258357,54.785864732038384
3D-CNN-Only,PaviaU,7,2,0.801259236985226,70.25509010063188
3D-CNN-Only,PaviaU,7,3,0.5696601573767551,78.09501521179499
3D-CNN-Only,PaviaU,7,4,0.4760188088884628,81.79265153288088
3D-CNN-Only,PaviaU,7,5,0.42496684257777156,84.1797332085186
3D-CNN-Only,PaviaU,7,6,0.38187378643548325,85.67750994617364
3D-CNN-Only,PaviaU,7,7,0.3368957234424923,87.47952258366487
3D-CNN-Only,PaviaU,7,8,0.33544724796071085,87.47952258366487
3D-CNN-Only,PaviaU,7,9,0.30284496294428254,88.83688275216475
3D-CNN-Only,PaviaU,7,10,0.2925689368986732,88.79007722911304
3D-CNN-Only,PaviaU,7,11,0.27974291793738765,89.11771589047508
3D-CNN-Only,PaviaU,7,12,0.2692350672735366,89.25813245963023
3D-CNN-Only,PaviaU,7,13,0.25665053808588684,90.5686871050784
3D-CNN-Only,PaviaU,7,14,0.2486048413193424,91.06014509712146
3D-CNN-Only,PaviaU,7,15,0.22392916189419032,91.87924175052656
3D-CNN-Only,PaviaU,7,16,0.22586079400399794,91.59840861221625
3D-CNN-Only,PaviaU,7,17,0.22799656309122898,91.24736718932834
3D-CNN-Only,PaviaU,7,18,0.20661313473313467,92.25368593494032
3D-CNN-Only,PaviaU,7,19,0.19984575351423384,92.83875497308682
3D-CNN-Only,PaviaU,7,20,0.19632323854335879,93.09618534987129
3D-CNN-Only,PaviaU,7,21,0.1843494145932422,92.7919494500351
3D-CNN-Only,PaviaU,7,22,0.18212608885993842,93.35361572665575
3D-CNN-Only,PaviaU,7,23,0.17789664674483166,93.65785162649193
3D-CNN-Only,PaviaU,7,24,0.1750497824688748,94.26632342616429
3D-CNN-Only,PaviaU,7,25,0.1685384085731877,94.14930961853499
3D-CNN-Only,PaviaU,7,26,0.17583181139403417,93.3770184881816
3D-CNN-Only,PaviaU,7,27,0.16543244717482686,94.12590685700913
3D-CNN-Only,PaviaU,7,28,0.16310461019635508,94.50035104142289
3D-CNN-Only,PaviaU,7,29,0.16800909784417395,94.57055932600046
3D-CNN-Only,PaviaU,7,30,0.1598816061575073,94.50035104142289
QHSA-Net,PaviaU,21,1,1.0805821313446253,63.46828925813246
QHSA-Net,PaviaU,21,2,0.48540513203848784,80.435291364381
QHSA-Net,PaviaU,21,3,0.3500085506050307,86.37959279194945
QHSA-Net,PaviaU,21,4,0.23525865230227197,91.55160308916453
QHSA-Net,PaviaU,21,5,0.15789881679727466,94.05569857243154
QHSA-Net,PaviaU,21,6,0.13357948430759578,94.89819798736251
QHSA-Net,PaviaU,21,7,0.12206756727926463,95.74069740229348
QHSA-Net,PaviaU,21,8,0.09847071316993797,96.63000234027615
QHSA-Net,PaviaU,21,9,0.059232748202716276,97.94055698572431
QHSA-Net,PaviaU,21,10,0.048639951414162094,98.33840393166393
QHSA-Net,PaviaU,21,11,0.036827705461395,98.80645916218114
QHSA-Net,PaviaU,21,12,0.02654644199371296,99.15750058506903
QHSA-Net,PaviaU,21,13,0.018774093199875917,99.53194476948279
QHSA-Net,PaviaU,21,14,0.012962427755293372,99.6489585771121
QHSA-Net,PaviaU,21,15,0.01264357013183694,99.69576410016381
QHSA-Net,PaviaU,21,16,0.007484153884479032,99.81277790779312
QHSA-Net,PaviaU,21,17,0.008279866290690887,99.74256962321554
QHSA-Net,PaviaU,21,18,0.006519215743467403,99.85958343084485
QHSA-Net,PaviaU,21,19,0.005404896896856467,99.83618066931898
QHSA-Net,PaviaU,21,20,0.004633672255020098,99.85958343084485
QHSA-Net,PaviaU,21,21,0.002290838011332325,99.92979171542243
QHSA-Net,PaviaU,21,22,0.002575291480878645,99.90638895389657
QHSA-Net,PaviaU,21,23,0.002940736537825775,99.90638895389657
QHSA-Net,PaviaU,21,24,0.0012566465788444643,99.97659723847414
QHSA-Net,PaviaU,21,25,0.0021711386523996113,99.92979171542243
QHSA-Net,PaviaU,21,26,0.0011589320399278086,100.0
QHSA-Net,PaviaU,21,27,0.0015518572635252782,99.97659723847414
QHSA-Net,PaviaU,21,28,0.0009432870292787199,100.0
QHSA-Net,PaviaU,21,29,0.0008982590803390043,100.0
QHSA-Net,PaviaU,21,30,0.0017629210506193164,99.97659723847414
SSRN,PaviaU,21,1,0.5527658043980682,80.29487479522584
SSRN,PaviaU,21,2,0.14598881546560508,94.71097589515563
SSRN,PaviaU,21,3,0.1598234639049497,94.89819798736251
SSRN,PaviaU,21,4,0.05877270356994126,98.05757079335362
SSRN,PaviaU,21,5,0.047962421900293054,98.33840393166393
SSRN,PaviaU,21,6,0.0721992630221206,97.44909899368125
SSRN,PaviaU,21,7,0.047695169750607155,98.66604259302598
SSRN,PaviaU,21,8,0.026585475164915683,99.0638895389656
SSRN,PaviaU,21,9,0.01562815555017167,99.55534753100866
SSRN,PaviaU,21,10,0.02486339583862185,99.08729230049146
SSRN,PaviaU,21,11,0.016648320890065103,99.4149309618535
SSRN,PaviaU,21,12,0.01662334752105187,99.43833372337936
SSRN,PaviaU,21,13,0.010432157575257651,99.78937514626726
SSRN,PaviaU,21,14,0.012973969369306015,99.53194476948279
SSRN,PaviaU,21,15,0.007922741934297907,99.69576410016381
SSRN,PaviaU,21,16,0.006158209507556411,99.74256962321554
SSRN,PaviaU,21,17,0.004989782591908233,99.85958343084485
SSRN,PaviaU,21,18,0.007617933627369705,99.67236133863796
SSRN,PaviaU,21,19,0.0023497776074407777,99.92979171542243
SSRN,PaviaU,21,20,0.0019994474973443702,99.92979171542243
SSRN,PaviaU,21,21,0.002792981021760136,99.90638895389657
SSRN,PaviaU,21,22,0.0011231580405547715,99.97659723847414
SSRN,PaviaU,21,23,0.0005743196375505455,100.0
SSRN,PaviaU,21,24,0.000945326005099909,99.97659723847414
SSRN,PaviaU,21,25,0.0005537760989282131,100.0
SSRN,PaviaU,21,26,0.0006715967055362632,100.0
SSRN,PaviaU,21,27,0.001102020617940836,99.95319447694828
SSRN,PaviaU,21,28,0.0010432228527535643,99.97659723847414
SSRN,PaviaU,21,29,0.0006830966104190174,100.0
SSRN,PaviaU,21,30,0.00048397259438459877,100.0
3D-CNN-Only,PaviaU,21,1,1.4613086013779437,51.322256026211086
3D-CNN-Only,PaviaU,21,2,0.7526213454050786,72.6421717762696
3D-CNN-Only,PaviaU,21,3,0.5598358291249461,78.63327872688977
3D-CNN-Only,PaviaU,21,4,0.47880049177140116,81.74584600982917
3D-CNN-Only,PaviaU,21,5,0.41538862816042627,84.3669553007255
3D-CNN-Only,PaviaU,21,6,0.34727209142463533,87.24549496840626
3D-CNN-Only,PaviaU,21,7,0.345658545970582,86.33278726889773
3D-CNN-Only,PaviaU,21,8,0.32558871905752906,87.94757781418208
3D-CNN-Only,PaviaU,21,9,0.3189354323682421,87.50292534519073
3D-CNN-Only,PaviaU,21,10,0.282978803205345,88.76667446758717
3D-CNN-Only,PaviaU,21,11,0.28651490673970315,89.09431312894922
3D-CNN-Only,PaviaU,21,12,0.2584722530442882,90.19424292066464
3D-CNN-Only,PaviaU,21,13,0.2569329190660131,90.03042358998363
3D-CNN-Only,PaviaU,21,14,0.2584817290180549,89.84320149777673
3D-CNN-Only,PaviaU,21,15,0.2397108677222805,90.47507605897496
3D-CNN-Only,PaviaU,21,16,0.2321970509424049,90.75590919728528
3D-CNN-Only,PaviaU,21,17,0.23823912640156913,91.13035338169904
3D-CNN-Only,PaviaU,21,18,0.23283568443283664,91.36438099695764
3D-CNN-Only,PaviaU,21,19,0.2147927467253346,91.6218113737421
3D-CNN-Only,PaviaU,21,20,0.19804499292928832,92.69833840393167
3D-CNN-Only,PaviaU,21,21,0.20681368888972823,92.25368593494032
3D-CNN-Only,PaviaU,21,22,0.2021254118790873,92.62813011935408
3D-CNN-Only,PaviaU,21,23,0.19783330381460612,92.62813011935408
3D-CNN-Only,PaviaU,21,24,0.19433195113773064,92.67493564240581
3D-CNN-Only,PaviaU,21,25,0.18825163312645168,93.2600046805523
3D-CNN-Only,PaviaU,21,26,0.1902115454641405,93.04937982681956
3D-CNN-Only,PaviaU,21,27,0.1860624325553009,93.16639363444887
3D-CNN-Only,PaviaU,21,28,0.1786699941377017,93.33021296512989
3D-CNN-Only,PaviaU,21,29,0.17604884436572432,93.68125438801779
3D-CNN-Only,PaviaU,21,30,0.17994217082889472,93.51743505733677
